Date,Contest number,Word,Number of  reported results,Number in hard mode,1 try,2 tries,3 tries,4 tries,5 tries,6 tries,7 or more tries (X),Total Percent,score,year,WordPercent,WordLogPercent,LetterPercent,Rep,VowelCount,avgscore
2022-05-05 00:00:00,320,homer,85979.0,6313.0,0.0,3.0,16.0,26.0,24.0,19.0,12.0,100.0,2.02,2019,0.0005698869,-7.470072637876371,34.7,1,2,4.76
2022-05-04 00:00:00,319,train,107750.0,7243.0,6.0,26.0,32.0,22.0,10.0,3.0,0.0,99.0,1.55,2019,0.0049224337,-5.313952216307569,37.0,1,2,3.1313131313131315
2022-05-03 00:00:00,318,hairy,85817.0,5941.0,1.0,8.0,24.0,33.0,23.0,10.0,1.0,100.0,1.9849999999999999,2019,0.0003119188,-8.072767660437625,29.299999999999997,1,2,4.03
2022-05-02 00:00:00,317,story,95643.0,6530.0,1.0,10.0,23.0,29.0,24.0,11.0,2.0,100.0,1.97,2019,0.0161343461,-4.126804981104527,30.9,1,1,4.06
2022-05-01 00:00:00,316,forgo,77658.0,5699.0,0.0,1.0,9.0,26.0,37.0,23.0,3.0,99.0,2.295,2019,9.20768e-05,-9.292887546543753,25.2,2,2,4.818181818181818
2022-04-30 00:00:00,315,larva,77991.0,5749.0,0.0,2.0,10.0,25.0,35.0,23.0,4.0,99.0,2.255,2019,9.38049e-05,-9.274293464510524,27.38,2,2,4.797979797979798
2022-04-29 00:00:00,314,trash,106652.0,7001.0,2.0,19.0,34.0,27.0,13.0,4.0,1.0,100.0,1.7,2019,0.0006738892,-7.302444852257157,35.699999999999996,1,1,3.46
2022-04-28 00:00:00,313,zesty,88974.0,6315.0,0.0,2.0,12.0,27.0,30.0,22.0,7.0,100.0,2.185,2019,1.5736e-05,-11.059559476877517,30.174,1,1,4.79
2022-04-27 00:00:00,312,shown,98967.0,6564.0,0.0,6.0,26.0,36.0,22.0,8.0,1.0,99.0,1.9649999999999999,2019,0.0133290644,-4.317808334801668,28.999999999999996,1,1,4.03030303030303
2022-04-26 00:00:00,311,heist,103153.0,6830.0,1.0,13.0,32.0,31.0,16.0,6.0,1.0,100.0,1.8199999999999998,2019,4.13159e-05,-10.094263144192649,41.199999999999996,1,2,3.7
2022-04-25 00:00:00,310,askew,91548.0,6549.0,0.0,3.0,13.0,29.0,32.0,19.0,4.0,100.0,2.195,2019,8.36767e-05,-9.388549994371742,30.369999999999997,1,2,4.63
2022-04-24 00:00:00,309,inert,97452.0,6743.0,0.0,7.0,27.0,34.0,22.0,9.0,1.0,100.0,1.98,2019,0.0002907886,-8.142914015274162,41.5,1,2,4.02
2022-04-23 00:00:00,308,olive,95562.0,6482.0,1.0,6.0,25.0,34.0,23.0,10.0,1.0,100.0,2.0,2019,0.0015585927,-6.463971980256273,32.18,1,3,4.06
2022-04-22 00:00:00,307,plant,119232.0,7731.0,2.0,19.0,39.0,28.0,10.0,3.0,0.0,101.0,1.685,2019,0.0068392751,-4.985073532496069,29.9,1,1,3.3366336633663365
2022-04-21 00:00:00,306,oxide,97955.0,6960.0,0.0,2.0,11.0,30.0,33.0,21.0,4.0,101.0,2.2600000000000002,2019,0.0011883416,-6.735196557286445,31.65,1,3,4.712871287128713
2022-04-20 00:00:00,305,cargo,102007.0,6796.0,0.0,5.0,20.0,34.0,27.0,12.0,2.0,100.0,2.0749999999999997,2019,0.0009240808,-6.986711044258313,26.5,1,2,4.27
2022-04-19 00:00:00,304,foyer,108899.0,8198.0,0.0,2.0,10.0,19.0,19.0,23.0,26.0,99.0,1.8450000000000002,2019,0.0002818523,-8.174127383100995,30.4,1,2,5.303030303030303
2022-04-18 00:00:00,303,flair,112383.0,7341.0,1.0,8.0,30.0,36.0,18.0,6.0,1.0,100.0,1.89,2019,0.0001389663,-8.881279100271541,27.4,1,2,3.84
2022-04-17 00:00:00,302,ample,106681.0,7008.0,0.0,4.0,20.0,35.0,27.0,11.0,2.0,99.0,2.0549999999999997,2019,0.0006666753,-7.313207437174151,29.2,1,2,4.2727272727272725
2022-04-16 00:00:00,301,cheek,107987.0,7035.0,0.0,3.0,19.0,40.0,28.0,9.0,1.0,100.0,2.09,2019,0.0025225911,-5.982468691423327,35.07,2,2,4.24
2022-04-15 00:00:00,300,shame,129991.0,8522.0,1.0,11.0,22.0,25.0,21.0,15.0,5.0,100.0,1.9449999999999998,2019,0.0024315027,-6.019245817695388,35.699999999999996,1,2,4.19
2022-04-14 00:00:00,299,mince,113448.0,7356.0,0.0,6.0,24.0,35.0,24.0,10.0,1.0,100.0,2.025,2019,8.84923e-05,-9.33259501538532,31.6,1,2,4.11
2022-04-13 00:00:00,298,chunk,123255.0,7835.0,1.0,4.0,29.0,42.0,18.0,5.0,1.0,100.0,1.9249999999999998,2019,0.000288331,-8.151401432218798,19.169999999999998,1,1,3.91
2022-04-12 00:00:00,297,royal,114907.0,7275.0,1.0,5.0,24.0,36.0,23.0,9.0,1.0,99.0,1.9849999999999999,2019,0.0050954923,-5.279398992833945,27.7,1,2,4.070707070707071
2022-04-11 00:00:00,296,squad,109828.0,7236.0,0.0,3.0,20.0,33.0,27.0,14.0,2.0,99.0,2.0949999999999998,2019,0.0005946177,-7.427591879932132,21.695,1,2,4.353535353535354
2022-04-10 00:00:00,295,black,126241.0,7894.0,1.0,10.0,31.0,34.0,18.0,6.0,1.0,101.0,1.8849999999999998,2019,0.0222364764,-3.8060212574037444,17.27,1,1,3.792079207920792
2022-04-09 00:00:00,294,stair,134210.0,8537.0,2.0,21.0,36.0,26.0,11.0,4.0,1.0,101.0,1.68,2019,0.0002509765,-8.290151248713638,36.599999999999994,1,2,3.386138613861386
2022-04-08 00:00:00,293,scare,141158.0,9010.0,1.0,12.0,23.0,26.0,21.0,13.0,4.0,100.0,1.925,2019,0.0005586797,-7.489934236506872,36.0,1,2,4.09
2022-04-07 00:00:00,292,foray,117761.0,7575.0,0.0,2.0,14.0,31.0,31.0,19.0,4.0,101.0,2.215,2019,8.68353e-05,-9.351497336943043,25.9,1,2,4.623762376237623
2022-04-06 00:00:00,291,comma,117856.0,7560.0,0.0,2.0,13.0,33.0,33.0,17.0,3.0,101.0,2.225,2019,0.0001666884,-8.699384356711533,23.3,2,2,4.584158415841584
2022-04-05 00:00:00,290,natal,121356.0,7702.0,0.0,2.0,14.0,32.0,32.0,17.0,3.0,100.0,2.1950000000000003,2019,0.0002119809,-8.459014381690622,36.2,2,2,4.57
2022-04-04 00:00:00,289,shawl,129651.0,7943.0,0.0,3.0,16.0,31.0,30.0,16.0,3.0,99.0,2.1350000000000002,2019,0.0002634236,-8.241747175098482,26.999999999999996,1,1,4.494949494949495
2022-04-03 00:00:00,288,fewer,124532.0,7931.0,0.0,2.0,10.0,24.0,32.0,26.0,6.0,100.0,2.26,2019,0.0019353038,-6.247490962240028,36.0,2,2,4.88
2022-04-02 00:00:00,287,trope,155079.0,9315.0,1.0,16.0,33.0,28.0,15.0,6.0,1.0,100.0,1.7799999999999998,2019,0.0002180235,-8.430907702819853,37.2,1,2,3.62
2022-04-01 00:00:00,286,snout,144648.0,8913.0,1.0,4.0,19.0,27.0,26.0,18.0,5.0,100.0,2.085,2019,0.0001428832,-8.853483044670309,32.4,1,2,4.47
2022-03-31 00:00:00,285,lowly,135219.0,8469.0,0.0,2.0,9.0,26.0,32.0,24.0,8.0,101.0,2.235,2019,0.0002251811,-8.398605590620317,19.9,2,1,4.900990099009901
2022-03-30 00:00:00,284,stove,158139.0,9318.0,0.0,5.0,16.0,24.0,27.0,21.0,6.0,99.0,2.105,2019,0.0007237317,-7.231089814370833,36.58,1,2,4.616161616161616
2022-03-29 00:00:00,283,shall,149070.0,8494.0,0.0,3.0,17.0,30.0,28.0,17.0,4.0,99.0,2.115,2019,0.0259955209,-3.649831028878289,28.599999999999998,2,1,4.515151515151516
2022-03-28 00:00:00,282,found,173696.0,10613.0,1.0,6.0,17.0,22.0,20.0,21.0,14.0,101.0,1.96,2019,0.0392685707,-3.237330807795111,23.5,1,2,4.712871287128713
2022-03-27 00:00:00,281,nymph,165468.0,9935.0,1.0,2.0,18.0,44.0,26.0,9.0,1.0,101.0,2.1,2019,0.0001455374,-8.83507745970951,19.1,1,0,4.217821782178218
2022-03-26 00:00:00,280,epoxy,149507.0,9376.0,0.0,2.0,13.0,31.0,33.0,18.0,3.0,100.0,2.2150000000000003,2019,0.0002013428,-8.510501629935417,24.25,1,2,4.61
2022-03-25 00:00:00,279,depot,150197.0,8562.0,0.0,5.0,29.0,36.0,20.0,7.0,1.0,98.0,1.92,2019,0.0003133887,-8.068066284850657,35.5,1,2,3.979591836734694
2022-03-24 00:00:00,278,chest,169066.0,9318.0,1.0,14.0,35.0,31.0,14.0,5.0,1.0,101.0,1.795,2019,0.0067858915,-4.9929096015483925,37.0,1,1,3.613861386138614
2022-03-23 00:00:00,277,purge,156785.0,8555.0,1.0,4.0,22.0,35.0,26.0,11.0,2.0,101.0,2.065,2019,0.0002148644,-8.445503426484473,25.4,1,2,4.207920792079208
2022-03-22 00:00:00,276,slosh,160161.0,8807.0,0.0,2.0,19.0,36.0,27.0,13.0,2.0,99.0,2.0999999999999996,2019,1.67428e-05,-10.997542242851784,30.200000000000003,2,1,4.363636363636363
2022-03-21 00:00:00,275,their,173636.0,9200.0,2.0,14.0,36.0,30.0,13.0,4.0,0.0,99.0,1.735,2019,0.2023141521,-1.5979335812493127,40.9,1,2,3.505050505050505
2022-03-20 00:00:00,274,renew,154987.0,8417.0,0.0,4.0,20.0,33.0,27.0,13.0,2.0,99.0,2.0749999999999997,2019,0.0003724272,-7.895468975486422,40.49999999999999,2,2,4.313131313131313
2022-03-19 00:00:00,273,allow,156311.0,8515.0,0.0,5.0,21.0,32.0,26.0,14.0,3.0,101.0,2.0900000000000003,2019,0.0088771764,-4.724271745515156,26.099999999999998,2,2,4.316831683168317
2022-03-18 00:00:00,272,saute,179830.0,9304.0,1.0,8.0,31.0,34.0,19.0,6.0,1.0,100.0,1.89,2019,1.11146e-05,-11.407250998600084,39.099999999999994,1,3,3.84
2022-03-17 00:00:00,271,movie,169071.0,8847.0,1.0,5.0,18.0,30.0,26.0,16.0,3.0,99.0,2.0700000000000003,2019,0.0024112349,-6.027616256076023,30.580000000000002,1,3,4.363636363636363
2022-03-16 00:00:00,270,cater,217856.0,11234.0,1.0,7.0,19.0,22.0,19.0,18.0,15.0,101.0,1.89,2019,0.0001737907,-8.65765885634604,38.8,1,2,4.633663366336633
2022-03-15 00:00:00,269,tease,202855.0,10024.0,1.0,16.0,32.0,30.0,16.0,6.0,1.0,102.0,1.8299999999999998,2019,0.0003612248,-7.926010078756287,49.0,2,3,3.6470588235294117
2022-03-14 00:00:00,268,smelt,185406.0,9373.0,0.0,5.0,19.0,33.0,28.0,13.0,2.0,100.0,2.0949999999999998,2019,0.000154199,-8.77726658194038,34.5,1,1,4.31
2022-03-13 00:00:00,267,focus,179436.0,8937.0,1.0,4.0,23.0,36.0,24.0,10.0,1.0,99.0,2.0149999999999997,2019,0.0117203878,-4.44642540664349,21.6,1,2,4.1313131313131315
2022-03-12 00:00:00,266,today,192049.0,9353.0,1.0,7.0,29.0,35.0,20.0,7.0,1.0,100.0,1.9249999999999998,2019,0.0145973151,-4.226917664439295,31.1,1,2,3.91
2022-03-11 00:00:00,265,watch,226349.0,12400.0,1.0,6.0,14.0,18.0,17.0,24.0,20.0,100.0,1.8800000000000001,2019,0.0072439089,-4.927594314964951,28.6,1,1,4.96
2022-03-10 00:00:00,264,lapse,208884.0,9960.0,0.0,8.0,31.0,34.0,19.0,7.0,1.0,100.0,1.9149999999999998,2019,0.0002920827,-8.13847357661689,33.099999999999994,1,2,3.89
2022-03-09 00:00:00,263,month,201799.0,9435.0,1.0,5.0,26.0,37.0,22.0,8.0,1.0,100.0,1.98,2019,0.0062354999,-5.077496526640679,31.800000000000004,1,1,4.02
2022-03-08 00:00:00,262,sweet,207473.0,9767.0,1.0,5.0,18.0,31.0,28.0,15.0,2.0,100.0,2.105,2019,0.0051699301,-5.264896110862677,43.199999999999996,2,2,4.33
2022-03-07 00:00:00,261,hoard,218595.0,9823.0,1.0,9.0,30.0,34.0,19.0,7.0,1.0,101.0,1.9149999999999998,2019,0.0001123284,-9.094083834158344,32.099999999999994,1,2,3.8514851485148514
2022-03-06 00:00:00,260,cloth,218595.0,9911.0,1.0,8.0,33.0,34.0,17.0,7.0,1.0,101.0,1.9,2019,0.0017268599,-6.361450606443535,29.5,1,1,3.8217821782178216
2022-03-05 00:00:00,259,brine,229895.0,10405.0,1.0,9.0,25.0,29.0,22.0,12.0,3.0,101.0,1.9749999999999999,2019,0.0001648038,-8.710754882502313,33.9,1,2,4.089108910891089
2022-03-04 00:00:00,258,ahead,203730.0,9396.0,1.0,5.0,20.0,35.0,26.0,12.0,2.0,101.0,2.0749999999999997,2019,0.0051771675,-5.263497186940225,39.5,2,3,4.227722772277228
2022-03-03 00:00:00,257,mourn,240018.0,10465.0,1.0,8.0,29.0,34.0,19.0,8.0,1.0,100.0,1.92,2019,0.0002575336,-8.264360360936074,25.4,1,2,3.9
2022-03-02 00:00:00,256,nasty,257304.0,10813.0,1.0,7.0,26.0,31.0,21.0,11.0,2.0,99.0,1.95,2019,0.0006579859,-7.326327055439981,32.3,1,1,4.0606060606060606
2022-03-01 00:00:00,255,rupee,240137.0,10577.0,1.0,2.0,17.0,35.0,30.0,13.0,2.0,100.0,2.13,2019,5.34803e-05,-9.836197196172593,36.099999999999994,2,3,4.38
2022-02-28 00:00:00,254,choke,251094.0,10521.0,1.0,8.0,30.0,36.0,18.0,6.0,1.0,100.0,1.89,2019,0.0002834545,-8.16845894150414,29.869999999999997,1,2,3.84
2022-02-27 00:00:00,253,chant,250413.0,10438.0,1.0,9.0,33.0,33.0,16.0,7.0,1.0,100.0,1.865,2019,0.0003093295,-8.081103506164347,32.9,1,1,3.79
2022-02-26 00:00:00,252,spill,248363.0,10087.0,1.0,5.0,26.0,34.0,22.0,10.0,2.0,100.0,1.985,2019,0.0004978596,-7.605192448399553,23.2,2,1,4.09
2022-02-25 00:00:00,251,vivid,255907.0,11687.0,1.0,2.0,10.0,29.0,33.0,21.0,4.0,100.0,2.23,2019,0.0008114044,-7.116743984480478,20.26,2,2,4.7
2022-02-24 00:00:00,250,bloke,250674.0,10405.0,1.0,6.0,21.0,32.0,25.0,12.0,2.0,99.0,2.0149999999999997,2019,0.0001500067,-8.804830598198878,26.47,1,2,4.191919191919192
2022-02-23 00:00:00,249,trove,277576.0,11411.0,1.0,5.0,16.0,24.0,25.0,22.0,8.0,101.0,2.1,2019,7.20042e-05,-9.53878610731621,36.28,1,2,4.633663366336633
2022-02-22 00:00:00,248,thorn,306356.0,11814.0,1.0,14.0,38.0,30.0,12.0,4.0,0.0,99.0,1.735,2019,0.0003450167,-7.9719177363073355,35.4,1,1,3.505050505050505
2022-02-21 00:00:00,247,other,278731.0,10887.0,1.0,9.0,26.0,30.0,21.0,10.0,2.0,99.0,1.92,2019,0.1266255626,-2.066520873382686,41.400000000000006,1,2,4.0
2022-02-20 00:00:00,246,tacit,273306.0,11094.0,1.0,4.0,21.0,32.0,26.0,14.0,3.0,101.0,2.085,2019,0.0003332173,-8.006715728251116,36.199999999999996,2,2,4.306930693069307
2022-02-19 00:00:00,245,swill,282327.0,11241.0,1.0,1.0,8.0,19.0,31.0,30.0,10.0,100.0,2.2399999999999998,2019,1.89406e-05,-10.874202791721837,23.7,2,1,5.08
2022-02-18 00:00:00,244,dodge,265238.0,10220.0,1.0,3.0,15.0,29.0,27.0,19.0,7.0,101.0,2.12,2019,0.0003920319,-7.844167343933765,30.8,2,2,4.6138613861386135
2022-02-17 00:00:00,243,shake,342003.0,12767.0,1.0,6.0,16.0,23.0,24.0,21.0,9.0,100.0,2.04,2019,0.0021670783,-6.134375424178063,34.06999999999999,1,2,4.62
2022-02-16 00:00:00,242,caulk,289721.0,10740.0,1.0,4.0,20.0,31.0,26.0,15.0,3.0,100.0,2.08,2019,1.03873e-05,-11.474926651879018,18.57,1,2,4.34
2022-02-15 00:00:00,241,aroma,287836.0,10343.0,1.0,6.0,25.0,33.0,22.0,11.0,2.0,100.0,1.99,2019,0.0003704602,-7.900764541400491,32.3,2,3,4.1
2022-02-14 00:00:00,240,cynic,261521.0,10343.0,1.0,6.0,25.0,33.0,22.0,11.0,2.0,100.0,1.99,2019,6.07556e-05,-9.70865129892207,21.3,2,1,4.1
2022-02-13 00:00:00,239,robin,277471.0,3249.0,1.0,6.0,29.0,34.0,21.0,8.0,1.0,100.0,1.95,2019,0.0010635497,-6.8461431919288405,28.7,1,2,3.96
2022-02-12 00:00:00,238,ultra,269885.0,9310.0,1.0,7.0,23.0,34.0,24.0,10.0,1.0,100.0,2.005,2019,0.0005169141,-7.5676338481308365,30.099999999999998,1,2,4.07
2022-02-11 00:00:00,237,ulcer,278826.0,10631.0,1.0,4.0,18.0,30.0,28.0,16.0,3.0,100.0,2.1100000000000003,2019,0.0002536239,-8.279658096939578,28.299999999999997,1,2,4.4
2022-02-10 00:00:00,236,pause,304830.0,13480.0,1.0,8.0,26.0,32.0,21.0,10.0,2.0,100.0,1.95,2019,0.0018724814,-6.280490775866561,31.9,1,3,4.02
2022-02-09 00:00:00,235,humor,305372.0,13846.0,1.0,5.0,22.0,34.0,25.0,11.0,2.0,100.0,2.03,2019,0.001184238,-6.738655749207319,24.799999999999997,1,2,4.18
2022-02-08 00:00:00,234,frame,336236.0,15369.0,1.0,10.0,20.0,24.0,24.0,17.0,3.0,99.0,2.0100000000000002,2019,0.0041871143,-5.475743493535791,31.499999999999996,1,2,4.242424242424242
2022-02-07 00:00:00,233,elder,288228.0,13340.0,1.0,3.0,13.0,24.0,30.0,24.0,5.0,100.0,2.205,2019,0.0015421056,-6.474606523695546,39.7,2,2,4.71
2022-02-06 00:00:00,232,skill,311018.0,13716.0,1.0,3.0,17.0,33.0,27.0,16.0,3.0,100.0,2.12,2019,0.0028434163,-5.862749027205428,22.07,2,1,4.42
2022-02-05 00:00:00,231,aloft,319698.0,13708.0,1.0,4.0,22.0,36.0,25.0,11.0,2.0,101.0,2.0599999999999996,2019,0.0002416747,-8.327917950950882,31.0,1,2,4.198019801980198
2022-02-04 00:00:00,230,pleat,359679.0,14813.0,1.0,10.0,28.0,31.0,19.0,9.0,2.0,100.0,1.9,2019,1.16602e-05,-11.359329224530372,35.9,1,2,3.92
2022-02-03 00:00:00,229,shard,358176.0,14609.0,1.0,7.0,22.0,28.0,25.0,14.0,4.0,101.0,2.03,2019,8.13039e-05,-9.41731657208135,30.9,1,1,4.257425742574258
2022-02-02 00:00:00,228,moist,361908.0,14205.0,3.0,13.0,32.0,29.0,16.0,7.0,1.0,101.0,1.8199999999999998,2019,0.0004983722,-7.60416337053788,32.3,1,2,3.6633663366336635
2022-02-01 00:00:00,227,those,351663.0,13606.0,1.0,13.0,34.0,30.0,15.0,6.0,1.0,100.0,1.805,2019,0.0620804411,-2.7793242977844788,41.7,1,2,3.67
2022-01-31 00:00:00,226,light,341314.0,13347.0,1.0,10.0,25.0,27.0,19.0,12.0,5.0,99.0,1.88,2019,0.0239670683,-3.731074545066441,28.200000000000003,1,1,4.101010101010101
2022-01-30 00:00:00,225,wrung,294687.0,11524.0,0.0,2.0,18.0,39.0,27.0,12.0,2.0,100.0,2.1149999999999998,2019,0.0001558398,-8.76668200143843,19.9,1,1,4.35
2022-01-29 00:00:00,224,could,313220.0,11592.0,1.0,7.0,29.0,35.0,20.0,8.0,1.0,101.0,1.9549999999999998,2019,0.1269056796,-2.0643111487621555,21.400000000000002,1,2,3.9306930693069306
2022-01-28 00:00:00,223,perky,296968.0,11148.0,1.0,4.0,17.0,30.0,27.0,17.0,4.0,100.0,2.105,2019,5.49891e-05,-9.808375574190597,23.37,1,1,4.45
2022-01-27 00:00:00,222,mount,331844.0,11451.0,1.0,9.0,29.0,33.0,19.0,7.0,1.0,99.0,1.88,2019,0.0019669214,-6.231285699702537,28.5,1,2,3.8585858585858586
2022-01-26 00:00:00,221,whack,302348.0,10163.0,1.0,4.0,22.0,37.0,24.0,10.0,2.0,100.0,2.025,2019,9.99844e-05,-9.210496384145449,20.27,1,1,4.17
2022-01-25 00:00:00,220,sugar,276404.0,8708.0,1.0,6.0,25.0,34.0,23.0,9.0,1.0,99.0,1.97,2019,0.0035621723,-5.637384723583248,25.299999999999997,1,2,4.040404040404041
2022-01-24 00:00:00,219,knoll,258038.0,8317.0,1.0,1.0,11.0,29.0,33.0,21.0,4.0,100.0,2.235,2019,0.0001092705,-9.12168409857073,22.97,2,1,4.71
2022-01-23 00:00:00,218,crimp,269929.0,7630.0,1.0,5.0,28.0,38.0,20.0,7.0,1.0,100.0,1.95,2019,3.59611e-05,-10.233072759284768,20.099999999999998,1,1,3.96
2022-01-22 00:00:00,217,wince,241489.0,6850.0,1.0,3.0,17.0,33.0,29.0,15.0,3.0,101.0,2.14,2019,0.0001382978,-8.886101226867664,31.6,1,2,4.415841584158416
2022-01-21 00:00:00,216,prick,273727.0,7409.0,1.0,8.0,30.0,33.0,19.0,7.0,1.0,99.0,1.8849999999999998,2019,0.000269335,-8.219554600011623,18.47,1,1,3.8686868686868685
2022-01-20 00:00:00,215,robot,243964.0,6589.0,1.0,8.0,29.0,34.0,20.0,8.0,1.0,101.0,1.9449999999999998,2019,0.0010631157,-6.846551342647825,31.6,2,2,3.910891089108911
2022-01-19 00:00:00,214,point,280622.0,7094.0,1.0,16.0,37.0,28.0,12.0,4.0,1.0,99.0,1.7049999999999998,2018,0.0305480438,-3.48845462814794,32.199999999999996,1,2,3.505050505050505
2022-01-18 00:00:00,213,proxy,220950.0,6206.0,1.0,2.0,11.0,24.0,31.0,26.0,6.0,101.0,2.255,2018,0.0004978803,-7.605150871276846,17.55,1,1,4.821782178217822
2022-01-17 00:00:00,212,shire,222197.0,5640.0,1.0,8.0,32.0,32.0,18.0,8.0,2.0,101.0,1.905,2019,8.44527e-05,-9.379318943640728,38.099999999999994,1,2,3.891089108910891
2022-01-16 00:00:00,211,solar,209609.0,4955.0,1.0,9.0,32.0,32.0,18.0,7.0,1.0,100.0,1.88,2019,0.0021804623,-6.128218360443395,32.0,1,2,3.82
2022-01-15 00:00:00,210,panic,205880.0,4655.0,1.0,9.0,35.0,34.0,16.0,5.0,1.0,101.0,1.855,2019,0.0018212397,-6.30823785592727,26.6,1,2,3.732673267326733
2022-01-14 00:00:00,209,tangy,169484.0,3985.0,1.0,4.0,21.0,30.0,24.0,15.0,5.0,100.0,2.0349999999999997,2019,5.22013e-05,-9.860403159171227,27.999999999999996,1,1,4.37
2022-01-13 00:00:00,208,abbey,132726.0,3345.0,1.0,2.0,13.0,29.0,31.0,20.0,3.0,99.0,2.19,2019,0.000637198,-7.358430118665259,25.9,2,2,4.606060606060606
2022-01-12 00:00:00,207,favor,137586.0,3073.0,1.0,4.0,15.0,26.0,29.0,21.0,4.0,100.0,2.165,2019,0.0027341875,-5.901920962197994,24.88,1,2,4.57
2022-01-11 00:00:00,206,drink,153880.0,3017.0,1.0,9.0,35.0,34.0,16.0,5.0,1.0,101.0,1.855,2019,0.0056026529,-5.184515061273822,24.77,1,1,3.732673267326733
2022-01-10 00:00:00,205,query,107134.0,2242.0,1.0,4.0,16.0,30.0,30.0,17.0,2.0,100.0,2.155,2019,0.0009828527,-6.925051296451252,23.595,1,2,4.43
2022-01-09 00:00:00,204,gorge,91477.0,1913.0,1.0,3.0,13.0,27.0,30.0,22.0,4.0,100.0,2.2,2019,0.0002702694,-8.2160913186375,30.2,2,2,4.64
2022-01-08 00:00:00,203,crank,101503.0,1763.0,1.0,5.0,23.0,31.0,24.0,14.0,2.0,100.0,2.05,2019,0.0001548591,-8.772994886723476,24.47,1,1,4.22
2022-01-07 00:00:00,202,slump,80630.0,1362.0,1.0,3.0,23.0,39.0,24.0,9.0,1.0,100.0,2.0349999999999997,2019,0.0001344763,-8.914122582627304,17.400000000000002,1,1,4.13
